INCIDENT_ID,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,Month,Year,Date
CR_180733,0,21,23,4,1,2,7,1,2,1,249,1.0,48,87,34,2,2016,3
CR_30573,0,37,37,0,0,7,1,1,2,1,316,1.0,72,29,34,6,1995,9
CR_32542,0,4,4,6,5,8,3,0,5,1,174,1.0,72,119,34,1,1996,15
CR_41102,1,3,2,3,5,15,10,5,6,6,249,6.0,103,29,34,6,1997,20
CR_83920,0,4,4,6,5,5,6,0,5,1,249,1.0,112,62,34,5,2002,29
CR_13808,0,22,22,7,3,8,3,1,6,1,316,1.0,98,29,34,9,1993,29
CR_60338,0,21,23,4,1,4,2,0,5,1,0,1.0,72,62,34,2,1999,21
CR_7521,0,33,32,2,1,6,4,0,5,1,174,0.0,112,29,48,7,1992,12
CR_51095,1,9,10,7,3,10,15,1,5,1,174,0.0,24,93,0,12,1998,5
CR_126166,0,45,45,10,3,5,6,2,6,1,0,1.0,103,29,34,8,2007,24
CR_172683,0,3,2,3,5,1,0,22,5,1,174,1.0,103,29,34,12,2015,28
CR_170738,1,36,34,2,1,15,10,1,5,1,174,0.0,103,93,43,11,2014,22
CR_148370,0,3,2,3,5,1,0,0,5,1,249,1.0,103,93,34,11,2011,7
CR_123963,0,33,32,2,1,7,1,1,6,1,249,1.0,112,29,34,10,2007,23
CR_51503,0,16,15,0,0,6,4,1,6,1,316,1.0,103,29,34,5,1998,9
CR_58458,0,4,4,6,5,2,7,1,6,1,249,1.0,18,93,34,7,1999,5
CR_136164,1,4,4,6,5,15,10,0,5,1,174,0.0,92,93,0,10,2009,3
CR_18488,0,49,49,6,5,2,7,0,5,2,249,2.0,103,103,34,4,1993,24
CR_90754,0,4,4,6,5,6,4,1,6,1,249,1.0,109,62,34,8,2003,16
CR_39658,0,39,39,6,5,3,5,1,6,1,316,1.0,113,29,34,2,1996,7
CR_51719,0,18,18,9,0,3,5,2,6,1,249,1.0,113,29,34,10,1998,3
CR_113310,0,4,4,6,5,5,6,1,6,1,0,1.0,98,14,34,9,2006,28
CR_15372,0,33,32,2,1,9,8,1,6,1,249,1.0,59,29,34,1,1993,9
CR_103476,0,42,42,7,3,8,3,2,2,1,316,0.0,92,142,34,4,2004,28
CR_112968,0,4,4,6,5,7,1,0,5,2,174,2.0,103,29,34,7,2006,15
CR_146173,0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,11,2010,9
CR_45105,0,24,24,0,0,5,6,0,5,1,174,0.0,67,124,0,3,1997,29
CR_160191,0,45,45,10,3,1,0,1,6,1,174,1.0,103,80,34,9,2012,4
CR_14696,0,33,32,2,1,8,3,0,5,1,174,0.0,92,93,48,11,1993,10
CR_90813,1,4,4,6,5,15,10,2,6,2,316,2.0,109,142,34,5,2003,5
CR_56639,0,3,2,3,5,1,0,1,6,1,249,1.0,109,29,34,7,1999,7
CR_118385,0,43,43,9,0,5,6,1,5,1,74,1.0,103,142,34,6,2006,11
CR_55252,0,37,37,0,0,2,7,1,6,1,249,1.0,72,62,34,2,1998,21
CR_24421,0,3,2,3,5,1,0,0,6,1,174,0.0,98,93,0,1,1995,23
CR_174945,1,24,24,0,0,11,17,0,5,1,249,1.0,103,29,34,8,2015,16
CR_71062,0,40,40,2,1,1,0,1,5,1,174,0.0,92,119,43,2,2000,15
CR_35786,0,21,23,4,1,7,1,0,5,1,328,1.0,92,29,34,12,1996,5
CR_140529,0,41,41,4,1,5,6,1,5,1,174,0.0,116,62,0,12,2009,16
CR_42936,0,4,4,6,5,6,4,0,5,1,174,1.0,112,93,34,5,1997,2
CR_178305,0,3,2,3,5,1,0,1,6,2,316,2.0,34,80,34,1,2016,13
CR_45518,0,26,27,9,0,7,1,0,5,1,249,1.0,67,93,34,11,1997,23
CR_32266,0,3,2,3,5,1,0,1,6,1,249,1.0,12,29,34,1,1996,20
CR_176703,0,37,37,0,0,3,5,2,6,1,249,1.0,103,119,34,7,2015,13
CR_156793,0,21,23,4,1,6,4,0,5,1,249,1.0,103,62,34,7,2012,13
CR_193250,0,7,8,7,3,2,7,1,6,2,316,2.0,48,130,34,12,2018,16
CR_47394,0,37,37,0,0,9,8,0,5,8,127,8.0,103,130,34,9,1997,21
CR_64411,0,3,2,3,5,4,2,1,5,1,174,1.0,72,142,34,1,2000,4
CR_4480,0,50,51,0,0,8,3,4,6,2,249,2.0,98,62,34,3,1991,8
CR_105855,0,4,4,6,5,4,2,2,6,1,299,1.0,72,29,34,2,2005,4
CR_48752,0,50,51,0,0,8,3,1,6,1,316,1.0,103,29,34,6,1997,6
CR_105329,0,4,4,6,5,1,0,1,5,1,174,1.0,103,80,34,12,2005,17
CR_84630,0,15,14,3,5,5,6,1,5,2,174,0.0,103,80,34,7,2002,2
CR_102818,0,37,37,0,0,7,1,0,5,1,249,0.0,103,77,34,9,2004,10
CR_93625,0,25,25,9,0,3,5,0,5,1,249,1.0,92,29,34,2,2003,3
CR_187907,5,24,24,0,0,18,13,1,6,1,249,1.0,72,29,34,6,2017,2
CR_104271,0,47,48,7,3,3,5,1,6,1,174,0.0,103,80,34,6,2004,2
CR_186810,1,19,19,1,3,16,12,1,6,2,249,2.0,84,80,34,10,2017,4
CR_157463,0,24,24,0,0,2,7,1,6,1,174,1.0,103,87,34,8,2012,29
CR_85859,1,24,24,0,0,16,12,1,6,1,0,0.0,103,130,34,9,2002,7
CR_153561,0,44,44,1,3,7,1,0,5,1,174,1.0,103,80,34,10,2011,31
CR_154542,0,3,2,3,5,1,0,2,2,2,0,2.0,72,62,34,11,2012,9
CR_175204,0,24,24,0,0,6,4,3,6,1,249,1.0,103,29,34,8,2015,21
CR_21664,0,33,32,2,1,3,5,1,6,1,249,1.0,103,80,34,1,1994,28
CR_148272,0,3,2,3,5,1,0,1,6,1,174,1.0,103,142,34,1,2011,23
CR_154056,0,49,49,6,5,4,2,4,6,2,249,2.0,2,29,34,3,2011,15
CR_87935,1,37,37,0,0,11,17,0,5,2,174,2.0,103,29,34,10,2002,12
CR_152989,0,37,37,0,0,5,6,1,2,1,316,1.0,72,142,34,8,2011,27
CR_153677,0,45,45,10,3,6,4,0,5,1,0,1.0,72,29,34,5,2011,7
CR_174070,0,17,16,0,0,5,6,1,6,1,316,1.0,72,29,34,4,2015,30
CR_101209,0,26,27,9,0,7,1,1,6,1,316,1.0,109,62,34,1,2004,24
CR_117851,0,37,37,0,0,8,3,2,6,1,316,1.0,12,29,34,11,2006,26
CR_39117,0,36,34,2,1,5,6,1,6,1,249,1.0,92,93,34,5,1996,24
CR_124258,0,33,32,2,1,5,6,1,2,1,249,1.0,72,115,34,9,2007,18
CR_36473,0,23,21,4,1,5,6,0,5,3,179,2.0,103,14,36,3,1996,25
CR_18736,0,3,2,3,5,3,5,1,6,1,249,1.0,67,80,34,2,1994,5
CR_34915,1,9,10,7,3,15,10,1,5,1,174,1.0,103,93,34,2,1996,18
CR_68876,0,25,25,9,0,6,4,0,5,1,174,0.0,103,29,43,6,2000,25
CR_25964,0,4,4,6,5,2,7,0,5,1,249,1.0,103,62,34,9,1995,19
CR_122979,0,24,24,0,0,8,3,0,5,1,74,1.0,103,142,34,5,2007,9
CR_1064,1,22,22,7,3,15,10,1,6,1,249,1.0,72,80,34,9,1991,6
CR_44924,0,24,24,0,0,6,4,2,6,1,316,1.0,112,130,34,11,1997,5
CR_83326,0,4,4,6,5,3,5,2,6,1,249,1.0,12,107,34,10,2002,12
CR_151244,0,24,24,0,0,6,4,1,2,1,316,1.0,111,87,34,12,2011,1
CR_123236,7,24,24,0,0,9,8,0,5,1,174,0.0,112,62,0,10,2007,9
CR_107606,0,21,23,4,1,6,4,1,2,2,316,0.0,112,103,34,5,2005,6
CR_101899,0,33,32,2,1,5,6,0,5,1,249,1.0,103,93,34,4,2004,29
CR_90396,0,4,4,6,5,1,0,1,6,1,249,1.0,103,29,34,9,2003,5
CR_3745,0,39,39,6,5,3,5,0,5,1,249,1.0,12,6,34,1,1991,18
CR_98950,5,8,7,7,3,16,12,1,6,1,249,1.0,112,29,34,10,2004,4
CR_26311,0,4,4,6,5,5,6,0,5,1,174,1.0,103,119,34,8,1995,3
CR_99604,1,18,18,9,0,11,17,0,5,1,74,0.0,103,80,34,9,2004,2
CR_134887,0,50,51,0,0,4,2,0,5,1,174,0.0,112,29,43,10,2008,30
CR_18098,1,49,49,6,5,15,10,0,5,2,128,0.0,112,119,48,8,1993,24
CR_77416,0,24,24,0,0,4,2,4,2,2,316,2.0,2,29,34,10,2001,4
CR_599,0,21,23,4,1,5,6,1,6,1,174,0.0,92,62,43,11,1991,30
CR_114990,1,22,22,7,3,16,12,1,6,1,316,1.0,12,29,34,6,2006,29
CR_127963,0,4,4,6,5,4,2,0,5,1,174,0.0,24,29,0,7,2008,4
CR_24367,0,52,52,3,5,7,1,2,6,2,67,2.0,84,62,34,2,1994,9
CR_162396,0,9,10,7,3,4,2,0,5,1,174,1.0,103,93,34,4,2013,7
CR_183573,5,44,44,1,3,18,13,1,6,1,231,0.0,72,142,43,7,2016,2
CR_83101,0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,4,2002,22
CR_67421,0,16,15,0,0,1,0,1,6,1,316,1.0,72,29,34,6,2000,19
CR_68236,1,22,22,7,3,15,10,0,5,1,174,0.0,112,29,23,5,2000,16
CR_58775,0,5,5,3,5,5,6,1,6,1,249,1.0,72,29,34,1,1999,16
CR_44536,0,22,22,7,3,8,3,1,6,1,174,0.0,92,130,43,5,1997,4
CR_189567,0,36,34,2,1,1,0,1,5,1,174,,92,93,0,2,2017,22
CR_174510,7,21,23,4,1,9,8,0,5,1,174,0.0,110,29,0,4,2015,23
CR_160517,0,49,49,6,5,6,4,1,6,2,263,2.0,103,29,34,11,2012,4
CR_5546,0,11,11,7,3,3,5,0,5,1,174,0.0,109,14,0,2,1992,26
CR_187026,1,19,19,1,3,13,18,1,2,2,268,1.0,72,142,42,4,2017,15
CR_19055,0,4,4,6,5,2,7,0,5,1,249,1.0,18,93,34,3,1994,5
CR_189293,0,36,34,2,1,1,0,1,1,1,0,1.0,92,62,34,6,2017,29
CR_115061,1,22,22,7,3,15,10,4,6,2,0,2.0,72,142,34,9,2006,8
CR_130406,0,24,24,0,0,4,2,0,5,1,127,1.0,103,25,34,1,2008,25
CR_71261,0,44,44,1,3,9,8,1,5,1,249,1.0,103,142,34,4,2000,16
CR_175684,0,32,31,4,1,9,8,1,6,2,249,2.0,103,29,34,11,2015,11
CR_68021,0,21,23,4,1,2,7,0,5,1,174,1.0,72,62,34,10,2000,9
CR_45596,0,26,27,9,0,3,5,5,6,2,0,2.0,34,29,34,8,1997,16
CR_83989,0,4,4,6,5,4,2,0,5,1,249,1.0,72,93,34,3,2002,26
CR_103842,0,45,45,10,3,1,0,1,2,2,0,2.0,72,62,34,5,2004,14
CR_51389,0,16,15,0,0,6,4,1,6,1,249,1.0,12,77,34,10,1998,24
CR_15912,0,36,34,2,1,1,0,0,5,1,127,0.0,92,93,0,9,1993,13
CR_49494,0,4,4,6,5,1,0,2,6,1,0,1.0,72,62,34,6,1998,14
CR_62582,0,36,34,2,1,1,0,0,5,2,174,1.0,92,93,36,12,1999,28
CR_95171,1,36,34,2,1,15,10,0,5,1,174,0.0,92,93,43,12,2003,23
CR_2523,1,36,34,2,1,15,10,0,5,1,174,0.0,103,93,43,10,1991,14
CR_137616,0,21,23,4,1,5,6,0,5,1,174,0.0,112,29,0,11,2009,5
CR_29383,0,33,32,2,1,7,1,1,6,1,316,1.0,92,62,34,9,1995,25
CR_4207,1,47,48,7,3,15,10,0,5,1,174,0.0,98,29,0,8,1991,22
CR_47119,0,36,34,2,1,7,1,2,6,2,174,1.0,103,133,36,7,1997,18
CR_100133,1,22,22,7,3,15,10,0,5,1,174,0.0,112,29,23,11,2004,9
CR_98254,0,4,4,6,5,4,2,1,2,3,249,3.0,72,14,34,4,2004,6
CR_166128,0,45,45,10,3,2,7,1,6,1,316,1.0,12,62,34,3,2013,20
CR_18803,0,4,4,6,5,2,7,1,6,1,249,1.0,103,62,34,1,1994,8
CR_57691,0,4,4,6,5,5,6,3,6,1,316,1.0,88,29,34,6,1999,20
CR_64926,0,4,4,6,5,4,2,1,6,1,249,1.0,72,133,34,11,2000,8
CR_33137,0,4,4,6,5,1,0,0,5,1,249,1.0,103,80,34,2,1996,26
CR_123282,0,24,24,0,0,2,7,1,2,1,316,1.0,72,142,34,10,2007,1
CR_134813,0,49,49,6,5,4,2,1,6,2,249,2.0,103,29,34,12,2008,7
CR_193379,0,9,10,7,3,5,6,1,6,1,316,1.0,103,62,34,4,2018,6
CR_78246,0,33,32,2,1,6,4,0,5,1,0,1.0,92,142,34,7,2001,25
CR_178231,0,51,50,7,3,8,3,1,6,1,223,0.0,34,142,0,6,2015,9
CR_25282,0,4,4,6,5,1,0,12,6,1,0,1.0,72,142,34,11,1995,4
CR_85774,0,24,24,0,0,6,4,0,5,1,174,0.0,24,0,0,8,2002,30
CR_195891,0,33,32,2,1,6,4,0,5,1,249,1.0,103,29,34,7,2018,16
CR_112705,0,4,4,6,5,4,2,2,6,1,316,1.0,72,29,34,4,2006,28
CR_99596,0,18,18,9,0,9,8,1,5,1,174,0.0,18,53,46,12,2004,11
CR_77511,0,24,24,0,0,5,6,0,5,1,174,0.0,72,130,23,1,2001,2
CR_27,0,3,2,3,5,2,7,1,6,3,0,3.0,98,29,34,7,1991,31
CR_128901,0,5,5,3,5,2,7,1,6,1,0,1.0,72,29,34,7,2008,7
CR_71413,0,44,44,1,3,2,7,2,6,1,0,0.0,103,142,34,9,2000,1
CR_56833,0,4,4,6,5,4,2,20,2,3,0,3.0,72,119,34,8,1999,28
CR_109279,0,33,32,2,1,8,3,2,6,1,174,0.0,92,93,50,8,2005,3
CR_15510,0,33,32,2,1,5,6,0,5,2,249,2.0,103,14,34,7,1993,13
CR_84672,0,16,15,0,0,5,6,4,6,1,316,1.0,103,62,34,11,2002,2
CR_153212,0,39,39,6,5,7,1,1,5,2,179,2.0,72,107,34,1,2011,15
CR_139047,0,33,32,2,1,6,4,1,6,1,249,1.0,98,29,34,6,2009,9
CR_49125,1,4,4,6,5,15,10,1,6,1,249,1.0,112,29,34,4,1998,8
CR_59235,0,9,10,7,3,6,4,2,6,3,316,3.0,84,119,34,5,1999,30
CR_55401,0,39,39,6,5,3,5,2,6,1,249,1.0,72,14,34,1,1998,12
CR_25931,0,4,4,6,5,2,7,0,5,1,174,0.0,18,93,46,6,1995,14
CR_28416,0,25,25,9,0,5,6,0,3,1,174,0.0,103,29,43,9,1995,22
CR_99095,0,9,10,7,3,3,5,2,2,2,0,2.0,92,130,34,7,2004,23
CR_82084,0,51,50,7,3,5,6,0,5,1,127,0.0,103,103,34,5,2001,5
CR_153133,0,37,37,0,0,2,7,1,6,2,196,2.0,72,62,34,5,2011,27
CR_54171,0,33,32,2,1,8,3,0,5,1,174,0.0,116,29,0,4,1998,28
CR_134055,0,44,44,1,3,2,7,1,2,1,249,1.0,18,87,34,11,2008,22
CR_3198,1,36,34,2,1,15,10,0,6,1,249,1.0,92,29,34,10,1991,3
CR_50975,0,6,6,4,1,5,6,1,6,1,249,1.0,103,29,34,3,1998,15
CR_14228,7,24,24,0,0,9,8,0,5,1,174,1.0,112,29,34,2,1993,18
CR_81301,0,45,45,10,3,1,0,1,6,1,316,1.0,12,80,34,8,2001,3
CR_64940,0,4,4,6,5,6,4,1,6,1,0,1.0,113,130,34,8,2000,5
CR_103037,0,37,37,0,0,2,7,0,5,1,174,0.0,103,107,34,10,2004,31
CR_114977,1,22,22,7,3,15,10,0,5,1,174,0.0,18,138,46,9,2006,6
CR_40167,0,45,45,10,3,7,1,1,6,1,316,1.0,112,29,34,9,1996,20
CR_143131,0,6,6,4,1,5,6,0,5,1,174,0.0,72,107,23,4,2010,3
CR_5353,0,9,10,7,3,6,4,1,6,1,316,1.0,72,62,34,1,1992,3
CR_143743,0,18,18,9,0,6,4,0,5,1,174,1.0,103,29,34,7,2010,13
CR_190099,0,37,37,0,0,2,7,3,6,1,249,1.0,103,29,34,4,2017,15
CR_109169,0,33,32,2,1,6,4,0,5,2,249,2.0,103,29,34,9,2005,24
CR_70282,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,48,10,2000,6
CR_89408,0,49,49,6,5,4,2,1,6,2,249,2.0,103,29,34,6,2002,14
CR_75796,0,11,11,7,3,3,5,3,6,1,174,1.0,31,29,34,11,2001,5
CR_151204,1,24,24,0,0,16,12,1,6,1,316,1.0,98,107,34,10,2011,28
CR_72233,0,49,49,6,5,6,4,1,6,1,249,1.0,103,29,34,5,2000,7
CR_168293,1,11,11,7,3,15,10,1,6,2,249,2.0,72,29,34,11,2014,24
CR_132378,1,36,34,2,1,15,10,0,5,1,249,1.0,103,62,34,5,2008,27
CR_190393,1,42,42,7,3,13,18,0,5,1,127,1.0,103,139,34,2,2017,15
CR_172598,0,3,2,3,5,1,0,1,6,1,316,1.0,2,29,34,6,2015,15
CR_86404,0,28,28,3,5,6,4,3,6,3,0,3.0,103,0,34,8,2002,31
CR_175761,0,33,32,2,1,6,4,0,5,1,174,0.0,103,93,43,6,2015,4
CR_152639,0,36,34,2,1,1,0,1,2,1,316,1.0,92,62,34,7,2011,24
CR_117377,0,36,34,2,1,1,0,0,5,1,174,1.0,92,93,36,8,2006,31
CR_158213,0,33,32,2,1,6,4,0,5,1,249,1.0,103,93,34,12,2012,13
CR_54249,0,35,30,3,5,2,7,2,6,2,249,2.0,103,29,34,9,1998,26
CR_194274,0,21,23,4,1,4,2,0,5,1,0,1.0,72,130,34,3,2018,10
CR_161876,1,4,4,6,5,16,12,11,6,4,0,4.0,87,29,34,5,2013,29
CR_16262,1,36,34,2,1,15,10,0,6,1,249,1.0,92,29,34,8,1993,3
CR_2617,0,36,34,2,1,1,0,0,6,1,299,1.0,92,29,34,6,1991,27
CR_33087,0,4,4,6,5,1,0,0,5,1,249,1.0,103,29,34,1,1996,2
CR_26618,1,9,10,7,3,15,10,1,6,1,0,1.0,72,29,34,5,1995,16
CR_175011,0,24,24,0,0,5,6,0,5,1,316,1.0,109,138,34,11,2015,23
CR_81648,0,47,48,7,3,4,2,1,5,1,316,0.0,103,142,34,11,2001,14
CR_6289,0,21,23,4,1,2,7,1,6,1,316,1.0,92,62,34,9,1992,15
CR_131687,0,33,32,2,1,5,6,1,6,1,249,1.0,48,29,34,12,2008,31
CR_79741,1,36,34,2,1,15,10,1,5,1,249,1.0,103,93,34,10,2001,20
CR_134953,0,50,51,0,0,2,7,2,2,1,303,1.0,72,107,34,5,2008,6
CR_66119,0,4,4,6,5,1,0,0,5,1,174,1.0,103,62,34,8,2000,28
CR_115379,0,24,24,0,0,4,2,1,6,1,249,1.0,103,29,34,12,2006,26
CR_144201,0,21,23,4,1,2,7,1,1,1,249,1.0,103,80,34,9,2010,5
CR_133935,0,44,44,1,3,6,4,0,5,1,174,0.0,92,115,0,12,2008,16
CR_54724,0,36,34,2,1,1,0,0,5,1,316,1.0,92,62,34,6,1998,24
CR_138404,0,25,25,9,0,7,1,1,6,1,316,1.0,72,29,34,9,2009,11
CR_172500,0,3,2,3,5,1,0,0,5,1,174,0.0,92,93,0,2,2015,23
CR_56314,1,49,49,6,5,15,10,0,5,1,249,1.0,103,29,34,12,1998,14
CR_134723,0,49,49,6,5,5,6,1,6,1,303,1.0,34,130,34,9,2008,14
CR_187825,0,24,24,0,0,6,4,1,6,1,316,1.0,103,142,34,5,2017,11
CR_163507,0,24,24,0,0,8,3,1,2,1,316,1.0,111,29,34,6,2013,5
CR_68881,0,25,25,9,0,7,1,1,6,1,0,1.0,98,29,34,8,2000,7
CR_55156,0,37,37,0,0,6,4,2,6,2,249,2.0,103,103,34,6,1998,9
CR_144366,0,23,21,4,1,8,3,2,6,1,249,1.0,112,29,34,11,2010,16
CR_63655,0,45,45,10,3,3,5,1,2,1,249,1.0,103,80,34,5,1999,1
CR_12748,0,16,15,0,0,9,8,1,5,1,249,1.0,18,53,34,7,1993,22
CR_121746,0,15,14,3,5,4,2,1,6,1,316,1.0,103,29,34,6,2007,17
CR_118079,0,39,39,6,5,2,7,0,5,1,174,0.0,12,107,43,9,2006,28
CR_167930,0,5,5,3,5,3,5,0,5,1,174,0.0,92,142,23,6,2014,13
CR_192178,0,4,4,6,5,1,0,1,6,1,290,1.0,2,140,34,5,2018,10
CR_177037,1,39,39,6,5,12,16,1,0,1,249,1.0,34,80,34,8,2015,30
CR_4502,0,2,3,10,3,8,3,5,2,1,303,1.0,72,142,34,5,1992,2
CR_193978,0,19,19,1,3,5,6,1,6,1,249,1.0,24,29,34,4,2018,19
CR_72707,0,3,2,3,5,1,0,0,5,1,174,1.0,103,130,34,9,2001,15
CR_70978,0,40,40,2,1,6,4,1,6,2,0,2.0,103,29,34,3,2000,31
CR_129559,0,17,16,0,0,5,6,2,6,1,316,1.0,72,29,34,4,2008,25
CR_22761,0,37,37,0,0,2,7,1,6,1,249,1.0,72,29,34,6,1994,29
CR_79623,1,36,34,2,1,15,10,1,6,1,249,1.0,92,130,34,4,2001,10
CR_96071,0,45,45,10,3,4,2,0,5,1,174,0.0,18,93,46,2,2003,16
CR_167334,3,4,4,6,5,18,13,1,6,1,316,1.0,2,80,34,12,2014,20
CR_18927,0,4,4,6,5,2,7,1,6,1,249,1.0,103,14,34,12,1994,6
CR_44609,1,22,22,7,3,15,10,1,6,1,174,0.0,72,29,48,11,1997,4
CR_18103,1,49,49,6,5,15,10,0,5,1,249,1.0,112,130,34,11,1993,5
CR_73523,0,4,4,6,5,1,0,1,6,1,249,1.0,34,130,34,9,2001,11
CR_195881,0,33,32,2,1,7,1,1,6,1,249,1.0,110,29,34,4,2018,11
CR_141491,0,50,51,0,0,5,6,1,6,1,316,1.0,112,29,34,4,2009,23
CR_176648,0,37,37,0,0,7,1,1,6,1,249,1.0,103,62,34,9,2015,13
CR_33253,0,4,4,6,5,6,4,1,6,2,249,2.0,103,93,34,3,1996,28
CR_137910,0,23,21,4,1,5,6,0,5,1,174,1.0,98,29,34,1,2009,27
CR_78679,0,33,32,2,1,7,1,1,6,1,249,1.0,59,29,34,8,2001,7
CR_147403,0,45,45,10,3,3,5,0,5,1,249,1.0,103,29,34,3,2010,19
CR_5135,7,8,7,7,3,9,8,0,5,1,174,0.0,112,62,48,9,1992,24
CR_173875,0,9,10,7,3,5,6,0,5,1,249,1.0,111,142,34,1,2015,23
CR_62201,1,36,34,2,1,15,10,0,5,1,249,1.0,92,130,34,5,1999,4
CR_13359,0,21,23,4,1,2,7,1,2,1,316,1.0,92,142,34,6,1993,30
CR_98988,0,9,10,7,3,4,2,2,2,1,249,1.0,112,142,34,9,2004,22
CR_178242,1,51,50,7,3,17,11,0,5,1,174,0.0,42,29,0,10,2015,6
CR_32905,0,4,4,6,5,1,0,1,2,1,0,1.0,72,80,34,6,1996,18
CR_152875,0,36,34,2,1,6,4,0,5,2,174,0.0,92,93,43,8,2011,20
CR_153491,1,43,43,9,0,13,18,1,6,1,218,0.0,103,0,48,3,2011,27
CR_98520,0,4,4,6,5,5,6,0,5,1,249,1.0,89,14,34,6,2004,29
CR_5654,0,16,15,0,0,7,1,0,5,1,174,0.0,48,29,0,7,1992,25
CR_58587,0,4,4,6,5,4,2,0,5,1,174,0.0,24,14,0,4,1999,3
CR_110441,1,37,37,0,0,17,11,2,6,1,249,1.0,103,29,34,8,2005,19
CR_147941,0,49,49,6,5,6,4,1,6,3,0,3.0,87,29,34,1,2010,31
CR_99280,1,15,14,3,5,16,12,0,5,1,174,0.0,18,133,0,7,2004,30
CR_93208,0,24,24,0,0,8,3,1,6,1,0,0.0,103,29,34,7,2003,3
CR_102721,0,37,37,0,0,7,1,1,6,1,249,0.0,113,29,34,11,2004,12
CR_34098,0,4,4,6,5,2,7,1,6,2,174,2.0,72,29,34,5,1996,26
CR_97021,0,2,3,10,3,5,6,1,6,1,249,0.0,112,29,34,12,2004,9
CR_138836,0,33,32,2,1,7,1,1,6,1,316,1.0,116,80,34,6,2009,17
CR_79969,7,37,37,0,0,9,8,1,6,1,249,1.0,112,87,34,9,2001,23
CR_53476,0,33,32,2,1,6,4,0,5,1,174,0.0,112,29,43,9,1998,21
CR_193959,1,19,19,1,3,12,16,1,2,1,218,0.0,92,6,48,9,2018,13
CR_15323,0,33,32,2,1,6,4,0,5,1,174,0.0,116,93,0,7,1993,30
CR_139816,0,36,34,2,1,6,4,1,6,1,316,1.0,92,29,34,11,2009,18
CR_71814,1,47,48,7,3,18,13,1,6,1,174,1.0,34,29,34,3,2000,4
CR_136682,0,6,6,4,1,6,4,2,6,2,316,2.0,103,107,34,5,2009,27
CR_28877,0,33,32,2,1,7,1,1,6,1,174,0.0,112,119,43,8,1995,23
CR_123510,0,25,25,9,0,3,5,1,6,1,0,1.0,98,29,34,11,2007,12
CR_156665,0,21,23,4,1,5,6,1,6,1,249,1.0,48,29,34,10,2012,1
CR_153657,0,44,44,1,3,2,7,1,6,1,316,1.0,72,29,34,12,2011,18
CR_81555,0,47,48,7,3,6,4,1,5,1,316,0.0,72,14,34,9,2001,30
CR_101344,0,29,29,9,0,4,2,0,5,1,174,1.0,103,62,34,4,2004,4
CR_58288,0,4,4,6,5,6,4,0,5,1,174,1.0,72,29,34,12,1999,22
CR_4404,0,49,49,6,5,2,7,3,2,2,0,2.0,72,142,34,8,1991,2
CR_84626,0,15,14,3,5,5,6,1,6,1,316,0.0,12,0,34,10,2002,16
CR_21269,0,33,32,2,1,6,4,0,5,1,174,0.0,103,103,43,3,1994,20
CR_148418,0,3,2,3,5,7,1,1,6,1,249,1.0,72,29,34,3,2011,1
CR_194257,0,21,23,4,1,6,4,1,6,1,174,0.0,92,6,0,10,2018,27
CR_4470,0,50,51,0,0,8,3,0,5,1,174,1.0,98,142,34,7,1991,3
CR_174149,0,18,18,9,0,6,4,1,2,1,316,1.0,112,29,34,11,2015,10
CR_67463,0,17,16,0,0,6,4,2,2,2,277,2.0,72,142,34,7,2000,15
CR_153756,0,45,45,10,3,5,6,0,5,1,174,1.0,98,103,34,9,2011,2
CR_77215,1,22,22,7,3,15,10,0,5,1,174,0.0,112,133,23,11,2001,28
CR_121557,0,9,10,7,3,5,6,2,6,1,316,1.0,72,80,34,6,2007,23
CR_150581,0,21,23,4,1,6,4,0,5,1,174,1.0,103,93,34,8,2011,4
CR_84832,0,17,16,0,0,6,4,12,6,2,316,2.0,72,29,34,5,2002,5
CR_120549,0,4,4,6,5,4,2,0,5,1,174,1.0,103,142,34,5,2007,12
CR_191729,0,3,2,3,5,8,3,1,0,1,316,1.0,103,107,34,7,2018,21
CR_115755,0,24,24,0,0,5,6,1,6,1,316,1.0,103,142,34,4,2006,12
CR_60516,1,22,22,7,3,15,10,2,2,1,316,1.0,98,142,34,12,1999,18
CR_153939,1,47,48,7,3,16,12,0,5,1,174,0.0,72,29,23,11,2011,21
CR_143443,0,9,10,7,3,7,1,3,6,1,0,1.0,112,142,34,4,2010,28
CR_36701,0,24,24,0,0,4,2,1,5,1,249,1.0,103,130,34,3,1996,9
CR_95636,0,39,39,6,5,2,7,0,5,1,174,0.0,92,93,43,5,2003,23
CR_191666,1,51,50,7,3,11,17,0,5,1,174,1.0,72,93,34,5,2017,19
CR_83598,0,4,4,6,5,1,0,4,6,1,316,1.0,72,80,34,12,2002,13
CR_185104,0,4,4,6,5,1,0,1,2,1,0,1.0,72,103,34,11,2017,1
CR_133918,0,44,44,1,3,6,4,1,6,1,0,1.0,72,29,34,2,2008,7
CR_24636,0,4,4,6,5,5,6,0,5,3,249,3.0,72,29,34,9,1995,18
CR_65999,0,4,4,6,5,1,0,1,2,2,0,2.0,98,142,34,1,2000,3
